track_id,track_name,artist_name,release_year,duration_ms
1BBKX7HKP2h49AmingCDQb,Skinnydipped,BANKS,2021.0,175527.0
1GmqbthsQEpnLiU1hnlFVn,Mary Jane,Mary J. Blige,1994.0,279200.0
1XHw4DDVHozKi74RDdmOXB,I’m Sorry,TobyMac,2022.0,263746.0
21JBW8EjewH9UplMGhObN8,Trip on My Words,Manwolves,2016.0,211170.0
23cPHbITil8XubwJRE5i1D,Cherish,Slipfunc,2019.0,129341.0
2ihK1jbn2SL7NvoNjwqcZr,Speedometer Bunup,Vybz Kartel,2014.0,184000.0
2j2Ibidcm9Bu8t435PIBZN,Season For Pain,Grian Chatten,2023.0,274893.0
2lyIdEIGbMFIXYKeqyKhyS,Turkish Coffee,Manwolves,2021.0,138604.0
2Y1EbOcV49UywDaiTxXFMA,Listen To Me,Veysigz,2013.0,239666.0
2YQyUzzWGELWYM8DZsjkPZ,Prodigal,Casting Crowns,2005.0,343906.0
3mbMPenJFGHZgP1iI12soe,Phenom,Thao & The Get Down Stay Down,2020.0,159911.0
3tGZ1ZisuqmH5kGefVUjpj,la di da ,Arden Jones,2022.0,148163.0
3wDhRYT95uMrYId5wkrDbA,Drown,"Ekali, Au/Ra",2020.0,181232.0
3xCSmBYkXp6msX9z9MrFRc,Pow,Kendra Morris,2013.0,227800.0
45Q9aPtESuiMCvLgJaeQpq,Shameless,Caleb Gordon,2023.0,161863.0
48uC1UPHBwlnEP2Hzt2vzj,Spread Love,Take 6,1988.0,210140.0
4bCPOXBVVr2f6lVnb1Rf8s,Pencil Full of Lead,Asleep At The Wheel,2018.0,164840.0
4bvNwqjzJbbmUDClgpCTG0,Can't Tell It All,Hulvey,2021.0,162416.0
4CwrFUDEMDVRf3wNLwB5cY,Foreign Ties,Certainly So,2021.0,266653.0
4ImhQ0LWh4g5PBqF0kxBDO,Dark Days,Jared Evan,2019.0,241078.0
4Ld572WOXNGJGZpIjDFqft,Change My Ways,Marc E. Bassy,2023.0,144253.0
4SfqmXvf8katrtgseBpvCN,Lost in a Walk,Jesse Blake,2021.0,235058.0
4zgZWqLG2SjAO8gkMD8v0L,Ships in the Night,Scott Campbell,2019.0,215675.0
4ZNvpXV7Ls09IzpFEi9fYN,Suicide Veil,Anathema,1996.0,310346.0
5dWniEQADlucVz9XgbStxz,"Wealthy ""Me"" Affirmations! ",Grant Raymond Barrett,2011.0,376093.0
5exEbyN6aG6Qd4AaNbdSqQ,A Natural Disaster,Anathema,2008.0,380440.0
5Jgs8g9XFykjenFWkAt8NG,"Money Game, Pt. 2",Ren,2020.0,218816.0
5maAhFnbY2RPPYcaCPB1Tb,Grave,Cochren & Co.,2021.0,203774.0
5rEgXHH8aQmOnZO0asVhvr,She Wants to Be Me 2.0,"Busted, Bowling For Soup",2023.0,198005.0
5VmgauvkPOGaDQlRnRHM6T,A Natural Disaster,Anathema,2015.0,525428.0
6Ax7tqVfVRK4atH8vUO2pH,Think Twice,Duane Stephenson,2011.0,296443.0
6Cu9UhyPS5VitSAdwGaM2i,You & I,"Bru-C, Simula",2019.0,264000.0
6f3S8R0eSccIycGWspM8X0,I've Seen Enough,Cold War Kids,2008.0,178946.0
6KsgCYcZKPcBRDNGhiZWRR,Careless Whisper,George Michael,1984.0,392266.0
6MLZXY8VnO8srdUEDL37yP,No Waves,FIDLAR,2013.0,133946.0
6QEMQ5uIkNaP6Ou2SJruvW,Make the Money,Masicka,2016.0,199550.0
72vjjh8hPPRMLIb2IIxbsA,Daze,"KLEVUR, Mitchel Dae",2020.0,173400.0
7eCVacqbhDk2nLBNGNQ0gM,Put Your Arms Around Me,Hallowed,2022.0,170335.0
06kmgjfiiOt2EdlYlSgE2O,Pisspot 2021,Texas Ed,2021.0,145714.0
0EKow7JeCxHtweqQyVy5ko,Killing Me Softly with His Song,"Fugees, Ms. Lauryn Hill",1996.0,298733.0
0jiwa8olXD0HdTsvCVDxvB,that's far as it goes,reefuh,2023.0,123046.0
0TLJ2Ue1516VNh15rJi7dD,Autopilot,Dev Lemons,2022.0,142500.0
1IqHrcsmlkHR8k1jzqH4Ki,No Waves,FIDLAR,2012.0,134026.0
1sGcTR7HOCEo4Zry0pDGQh,So Glad He Loves Me,Beverly Crawford,2005.0,251186.0
28uhS7JLWZtWxr8cxrJIwA,live in beats,shapure,2021.0,146823.0
2mqjKGlSdJHdjCQHtOx6PD,Something Cool ,June Christy,1954.0,258893.0
2rzOkuE5oJN1xSUeD9iMnK,Balance,A Skylit Drive,2008.0,234840.0
2trnc1lwUKP0oV3Y6e0Ls8,Twisted Tongue,Matt Maeson,2022.0,175373.0
39sTsvAvcEsiyM6sLaffIV,B.O.O.T.,Pepper,2002.0,248360.0
3AT4akM1Oj1dfCb0ZA9cdy,BOMPTOWN FINEST,YG,2018.0,323613.0
6JefVmkbDPsAdqxKiBHxmx,I Saw You Hanging,Hail The Sun,2023.0,223987.0
6RDiDCAraT3tr31FtWi3C7,Turned Out I Was Everyone,SASAMI,2019.0,299213.0
6RSa7U1d5Ab8zhCjMILTgI,Shlumped Up,KhakiKid,2021.0,126000.0
77mPrXdS6n9HrDW1JPIxvU,"Baby, You Wouldn't Last A Minute On The Creek",Chiodos,2005.0,280866.0
00tze84h1edIhM7H1ys0JN,THE CHECK OUT,"RJ Payne, Stu Bangas",2022.0,139431.0
02ukrJfoHTagogj3cTR9sO,NO FRIENDS,"Jon Keith, Shua",2023.0,161538.0
0E1FRpH98rOi6WPMUJXR94,Hell Breaks Loose,"Eminem, Dr. Dre",2009.0,244160.0
0FXfAepEmqVCMnvOpb8Hoj,Hell Breaks Loose,"Eminem, Dr. Dre",2009.0,244160.0
0LuPcxGB0VqcwgVzAixYMv,Reflection ,Samuel Kim,2020.0,165963.0
194hObqdr6GchkEhSpbyuT,Master of Chi,Gothic Storm,2021.0,160010.0
19lAT1lAVe4HzFkVNFHGen,Girl ,The Beatles,1965.0,151720.0
1SJLQmmldaPyemNaQ3N00R,Vigilant,Dos Brains,2021.0,186922.0
7dSpznm9pnvcm5JCmfOKI9,Unspoken Thoughts,Evan Honer,2023.0,257768.0
1xBLqmHANnPnMNLPWFCVDG,I Sent My Therapist To Therapy,Alec Benjamin,2023.0,180923.0
22wnbUBxUE1zJ8doAmS0fb,Just Believe Him,Afterglow,2021.0,251481.0
2AHleTx5n7zubqSskqhIwe,Trust Issues,"Michael Da Vinci, Lege Kale",2021.0,160600.0
2NbzwFew6jIwhZxZ0akANG,New Era,"Knox Hill, Viction",2018.0,202752.0
2wwn17xrHOIlmmCfqwfyCy,The Erigma 2,"Erigga, M.I. Abaga, Sami",2019.0,293013.0
3CXHzkaDYNgBLzpxxPImzY,Mind Blow,Zion I,2002.0,278240.0
3m8BuPVmfREYJ8MYZx4ULJ,Tell Me,Deezy Baby 971,2024.0,211617.0
452JCKFrxiYStbn04smP8o,30 Century Man,Scott Walker,2013.0,86333.0
48VrqVbakMyggDMhHAdGKP,Senpai ,"Boogie T, Subtronics, L.U.X",2019.0,221341.0
5MeERwoBZ3eiLSpELwF8lB,Montfermeil,"Lomepal, Caballero",2019.0,169880.0
5rg914Yfweb8iCsBgA7knZ,Epic Rap Battle of Manliness,Rhett and Link,2012.0,197926.0
64meg103QSO3dO58KhfT3b,Body Language,Shordie Shordie,2022.0,151238.0
6b0ks6GKWysoiSeI80qsfA,Currently,Robb Drew,2023.0,162126.0
6mPt31N1zrFJ8UrwrGUj2g,Let Me Be,"Benny Banks, Elli Ingram",2012.0,262086.0
6RXqIGyOGj0zqdpN0Nlv4g,We Ride,Rihanna,2006.0,236680.0
6tAUoO4WAzYOEFLDe3YsZX,Stitches,Allele,2013.0,184298.0
03MPC0KnXMxXPQPeOBiii8,Restfulness,Steven C,2020.0,301374.0
0CBswCvbhHVV4cKiTEqamC,Hunter's Pursuit,Collosia,2021.0,128009.0
0G8zXDjy4VTIWZLqrZTHmH,The Day ,Kantan,2023.0,85500.0
0igb4bDP4vPP99I6zl0avq,Memory Lane,Lé Mon,2022.0,138352.0
12anw5aeRQWbQVZINMKaoo,A Soulful Journey,Rory Lewis,2024.0,164000.0
15L1GJmxvgmllknVC2sbIP,Repair Releationships,"Miracle Mind Healing, Healing Tones",2022.0,202755.0
75hFExjmjmntuXy1nL07Yn,Give Him Praise,Indiana Bible College,2017.0,311895.0
7bx0zk9pHw0PoB4TvXIhR5,save yourself.,"Yunay, BTWRKS, Peter Piffen",2022.0,164210.0
7fHoIcqmjrcpPYvv1iaZk1,"Money Game, Pt. 2",Ren,2020.0,218816.0
7u3GcvpGFbodFKigTg7s2S,My Country,"Nas, Millennium Thug",2001.0,312893.0
7xT9g3Fa8dKKALsOCw1K60,Thunderborn,Really Slow Motion,2017.0,124250.0
1pWzIrzNU6ugLsmBKiOJLT,Zen,Paco,2021.0,396000.0
2BJOzLdq81mKqxiolkt8ov,Overtaken ,Atsumi Miko,2023.0,83448.0
2emZ6UoJdLehWsgJa2ybRi,Truth,Andri Hart,2018.0,133437.0
2nujPGac6cBMh7kEhlVZTf,The Ghost Town,The Kyd,2024.0,139834.0
2YQtZkMuhDigvTfGI3OHWp,Kansas City Coffee,"Matthew Sutton, NueBoo",2022.0,141176.0
3e7aUCS2WvxoKx6LEDyOzh,We Ride,Rihanna,2006.0,236680.0
3HbMWLdJrCNjXaVWIcXijo,new chimes,Boshi,2022.0,163148.0
3iWsn5YHEIbnaJtmap8UGf,How Your Hands Feel,Ryan Destiny,2024.0,211612.0
3lBXTyoF4wAMP3DMeMRLcc,Winter Waves,Lucas Bakker,2024.0,115908.0
3OAbbYpOPELYmfUEwC33Mr,Soul Kitchen,Akasha,2022.0,105714.0
3t16O4qXxQxdkT3yvUoVCm,Urban Rain,Rain Fruits,2023.0,64000.0
3TRsEqB31l7OZUreJph5Xj,From Me To You ,Atsumi Miko,2023.0,96833.0
5c076f5mRFGM5IYYVXUsnR,Uva,Kkmoney,2024.0,140622.0
65ZUMKO8p8p13WbxMe0cEP,Sheik's Theme,"Lazy Elias, Sleeping Phoenix",2024.0,72000.0
6HZgxhesyOy8jkTiAFfQmR,Sometime Ago,Madeleine West,2022.0,160919.0
04M62cLjVFKpFbkHSNy4OZ,the riff,wilt,2023.0,193875.0
0DMkSCOTGEKHDMZDL887PY,Dangerous,Danger Twins,2017.0,186176.0
0kjp1L1dKZQjJc1vzq9EHa,Good to Be Bad,CRMNL,2022.0,150178.0
