track_id,track_name,artist_name,release_year,duration_ms
0gMREA9nAh1RD7TZ6WmQA5,Wreckage,Parkway Drive,2010,201034
0gTaaCJVbXiGCEqIgMNoFg,Find A Way,Whiteheart,1995,354933
0gUGjvCXLxvLoBLXJVrUSl,Hook Up,"Quality Control, Offset, Lil Baby",2017,207389
0hjTOj4u1cLwPov4fqevnw,Unsweetened Lemonade,Amï¿½ï¿½lie Fa,2024,144000
0hJy6y5Z5FEzf8VFQkN6Lw,Tear,Muppy,2018,122531
0hmjGKigX6Pngr67Sq0AxZ,Not Allowed In Your Neighborhood Arby's,Pranav.Wav,2021,156739
0hMOxj0hyRhfPL0ooWAsvx,Eren Jaeger Rap,"Daddyphatsnaps, Shao Dow",2021,169411
0hn3RmINKOmCNSw2sUYOaK,Waze Inn,Homebody,2018,160392
0hPt1GeHQKu3IjbqzxrlD1,The Vengeance,Black Veil Brides,2019,209480
0hRGlGlT4mXKi2GL20s43j,YOU SO DONE,Noga Erez,2021,160922
0hrYx8YbTVLToYwOty0iCu,Nikdy to tak nebude,Slobodna europa,1991,145360
0hVcvZOYo5vAOrtx7Yimxu,Emo Boy,Ayesha Erotica,2016,154096
0hy9wxRWDTv25c5B4M19Ee,X2C,Bree Runway,2019,140138
0iBcN7lMtPfkXcmbiN9Bbt,Ramp Up,"Locksmith, K.A.A.N.",2021,192250
0iBV6djrudVllSHVTSAJbB,RIP,LUCKI,2024,123413
0iget4icTqUya9wtpvCTF2,Surfacing,Slipknot,2009,218093
0il8Ogjp4whWMLcskwmJsz,Castle,Halsey,2015,277623
0iM1Ioz4N4p7MU1DKyqsov,Bad Guy,The Interrupters,2019,157831
0iN3vsrlFuwsRcY63u6aZw,Make Me Feel,Joey Bada$$,2022,177506
0iPb0dxCtjFcmFa2ElfBJ5,54321,Offset,2022,182325
0j788SoKvU8oPbAxsPe0uR,Oh Word?,Blueprint,2014,106146
0jEqhhJTqhBYMKUnyAC28y,Crooked Young,Bring Me The Horizon,2013,214946
0jKZMCnp0JerrvhWKX37GJ,Spazzing Out,Key Glock,2019,194946
0jLXCr4iz0e2aw0zcOlPxA,Rattlesnake,Kabaret Sybarit,2015,238493
0jNQCknhKG95C7aVx6YOTR,PLAIN JANE,CHIKA,2023,197116
0jPYlLm8c7HoMOqqWjyFVQ,Talking To My Scale,"Paper Route EMPIRE, Young Dolph",2021,278293
0jqLv5PuEUA0GthFjdtlS1,Oodles O' Noodles Babies,Meek Mill,2018,181274
0jsbEBnXWgHLkvjV49vYVG,Nails,Ghostemane,2017,134446
0jTg4GMQK6Vkss7j7T1VQ3,Kevin,Joyner Lucas,2020,54720
0jZ6PFiLybt3HrkmyiRlh4,Burn The House,"Rich Gang, Detail",2013,265840
0k2fcZi4nl4peaFLqF4JwI,Dead Rose,Chelsea Grin,2018,212000
0k79twDYBMpqqjVLuEnYkh,x2,Anne-Marie,2021,162040
0k7Qyc2J6cUryNNhf0pPEL,Ok 4 Now,Lil Skies,2019,164623
0k8z3oYfYlhi7JNgasbEPm,COVEN,Prosecute,2022,226285
0kCD2bSQd51ygQRN17vBgY,The Fire Inside,Adelitas Way,2024,194143
0kE50HDAGWhNJgoMZWdAtQ,SEE YOU IN HELL,Beauty School Dropout,2022,207656
0kErPGykp7EJo7L5fx8YjB,I. The Worst Guys,"Childish Gambino, Chance the Rapper",2013,219739
0kEZlJh4mK1QRfb3CT5LPk,Kill Yourself,$uicideboy$,2015,145078
0kF0fz89HNJ1afzJ1IE1rP,Say It to My Face,Madison Beer,2018,189694
0kH1ddnCkBOwhObVzR9URw,Luka Magnotta,"Adam Geerz, Ayesha Erotica",2020,109426
0kHEr6iF9m7mrkTjv9pbZ6,Polaris,Ghostemane,2017,219749
0kNkyCg59tcaSGyoC2ByTX,Bunny Thot,Khantrast,2021,91199
0kyfqSQ5T3gp3WZbP9RVX2,I Wanna Know,Noiz Ritual,2024,202000
0l0KcH6TDvWQcWImZdWHB7,Silent Mission,Faceless 1-7,2022,100466
0l2c1Mkdi8BbcDFDuTpHjA,Kolors,"monte booker, Smino",2016,177855
0l2p5mDOP3czJ2FpD6zWie,Just One Yesterday,"Fall Out Boy, Foxes",2013,244720
0lAxj4NCNC8VC0Das4cnEv,Doomsday Jesus,Black Label Society,2003,212493
0lBJfWlXoMKwWxD12OtGAx,U're Mine,Kina,2018,138031
0lHAMNU8RGiIObScrsRgmP,Titanium,"David Guetta, Sia",2011,245040
0lIHz63qelEXD9DALn5Qv6,The Snake,Little Smokey,2023,128000
