track_id,track_name,artist_name,release_year,duration_ms
1mtoljguK26CaheZelUTQj,Reckoning,Whiskey Myers,2014.0,269213.0
1qlc10Iyy8AhJ4zJqwzx4Z,Let Me Down Slowly ,Alec Benjamin,2019.0,169121.0
1qzSLck0rbdjDuHJJshLum,I Will,Miss Ayesha,2022.0,176664.0
1rSzQG5RzysMM4WbV9iss2,Letters Home from the Garden of Stone,Everlast,2008.0,247106.0
1shhYu6UJfOoTFRzgLJ9Ft,LIE,Ruel,2023.0,174453.0
1thsMfc9Z8zztIx7Le3JQM,Hurts Like Hell,"Madison Beer, Offset",2018.0,207108.0
1vrjcPplEuenckUzGGp2UR,Fourth Of July,Fall Out Boy,2015.0,224360.0
1xbam4kmMbrLpbmpuZpZdG,In A Good Way ,Faye Webster,2021.0,209168.0
20uKrGWoPCPidGdxWP1YIr,Don't Forget,CoaastGxd,2019.0,152552.0
21o57Y9XinhOjuEk65e7qs,My Own Hell,Five Finger Death Punch,2009.0,215213.0
22ktEbg5Jn7BJYhrG9SEcj,All I Need,"Eros, DEIIN",2023.0,160000.0
25BSBxpCtoDbOpVd7cpqbw,Stand Tall,Childish Gambino,2016.0,370773.0
25wdC7CJmCJPgnKw9rYquJ,maybe,"mgk, Bring Me The Horizon",2022.0,170133.0
26tWBbtjvgi0tipRL2VQ2X,Brothers in Arms,Dire Straits,1985.0,419400.0
2AojQfi1k8pgwyg1Ii0Ly8,Nadja,Unknown Mortal Orchestra,2023.0,246720.0
2btMA0oVvDOTK3PVYq70xZ,This Cowboy's Hat,Chris LeDoux,2008.0,250320.0
2CQ2InFYIq4ycgoaeZcQgk,her distortion,xójira,2023.0,195062.0
2dmPVqFpmhNuggEB3niC9S,Stigmata,grandson,2019.0,217458.0
2DOxdFHv5RD16FDXGEM6ud,Walking Dead Man,TX2,2023.0,209418.0
2E5vl5eF4M4QbaADGegVDP,The Partisan,Leonard Cohen,1969.0,205853.0
2FtlcEcozzOwoDalMVXgh3,I Wanna Be Romanticized,$uicideboy$,2020.0,133746.0
2Gh0hJHPy3LiqPpZo0ks04,Her Spirit AKA 1 Samuel 16 Verse 7 AKA I'd Kiss Your Pentagram Tattoos,Her Ex,2020.0,243208.0
2hPGwgrohMaMbEvjtNrw0G,Milwaukee,Wyatt Flores,2024.0,179829.0
2i5q9JRYHVkPNegErZ2WvA,bella,EKKSTACY,2023.0,199466.0
2JSJ5gGMhFYWoCMiOQOeUn,Love Is Gone,"SLANDER, BARELY ALIVE",2023.0,175200.0
2ktPib6e7LCnHX4LZECEyG,AT WHAT COST?,Lil Mabu,2023.0,159918.0
2kwGrUme2JTUvF5Zf91Ocj,I Wanna Be Romanticized,$uicideboy$,2020.0,133746.0
2KY5Yl10cqMdet5WevlYZy,ON MY MIND,"Snoh Aalegra, James Fauntleroy",2021.0,222200.0
2lt94ZBCqs9twg4yT8miQX,Rebel Runs Deep,Ryan Jesse,2024.0,195125.0
2lxoIZS8tpFwbiJyrDYguI,Miss You,"SLANDER, Ganja White Night",2021.0,200000.0
2MrvoOqj007UVWUtGcCK0F,Born To Die,Lana Del Rey,2012.0,286253.0
2MshHTxR2Xd2Pc9m33bnCY,Doin Time ,Hiko,2022.0,181298.0
2N4idqj9TT3HnH2OFT9j0v,Still Beating,Mac DeMarco,2017.0,181586.0
2NImo2MajNai4CLk35wMut,This Means War,Avenged Sevenfold,2013.0,369293.0
2OcszXCPURGh1USjqAhnCv,Hope Has Vanished Within My Heart,Hanging Garden,2011.0,441666.0
2Ozw7k5CLtM5W9SomrOyjw,Hurricane,Eden Golan,2024.0,178965.0
2P9BHr3KXDDCQ2eq17VHud,Black Night,Buddy Guy,1991.0,463226.0
2QrXzOqLCVDRZHkToA0tSR,Never Go Back,Dennis Lloyd,2019.0,175424.0
2rGS4ipEZzldN0EpcfH3PK,Stand Tall,Childish Gambino,2016.0,370773.0
2TM1AzQDbXxnYYvsAM7DGP,Sickness and Health,Grimer,2023.0,184342.0
2u4lQixYo60SEeu2ijmFpv,The World In My Hands,"Ice Nine Kills, Tony Lovato",2023.0,230813.0
2VlLbhGLVJgdOW7kKdWWFc,Six Feet Under,Billie Eilish,2016.0,189613.0
2W5dSuM7DDdWymjzZsICBn,Pain and Misery,The Teskey Brothers,2018.0,240912.0
2WwAnOrbU1vhRMgZC2oX8G,Waves,chloe moriondo,2018.0,133072.0
2wwK6OjlEZSOHgCcW7eFeY,Long Time,Molly Hatchet,1979.0,199733.0
2Z9lY4T8YNQVAtLEJ4DnHq,Reflections,Alek Faith,2023.0,151417.0
2zbV4xRYLuElz4PWOXI5P7,Rainy Night in Georgia,Brook Benton,1970.0,233573.0
33cTyC63gQshywQr0nS6Y2,Electra,Liphe,2023.0,133500.0
33miN56mlzov08gZ89H6qF,I Wanna Be Romanticized,$uicideboy$,2020.0,133746.0
344DZbDoHP9A8cYmsSFvQq,Birthday Kid ,Mili,2022.0,225987.0
353l8u2CCNBek7Nd3Q3Txa,Drunk,Maggie Rogers,2024.0,204800.0
362bnKhXyDy78eqsapbGAF,Figment Of My Mind,Bruno Major,2020.0,215866.0
36h5JAbSei6u5AcZJji05T,Blood In The Water,Ayron Jones,2023.0,217582.0
36RLpWj2hzT7SFUMQSZfst,Born To Die,Lana Del Rey,2011.0,286253.0
37BTh5g05cxBIRYMbw8g2T,Rosanna,TOTO,1982.0,331200.0
37O5phPvMfJZBIscgXlw4a,Darker Still,Parkway Drive,2022.0,410773.0
38t6SxbsBRgTGtdSZTtusX, Stranded,The Saints,2009.0,210546.0
3AtgPXD9JLRR30o81z8HwO,Hurts Like Hell,"Madison Beer, Offset",2018.0,207108.0
3B2rrsltKa7xrqQKzmeC4v,My Own Hell,Five Finger Death Punch,2009.0,215213.0
3c3b5daSKE7C83YLIOrSnX,Don't Let Me Be Lonely Tonight,James Taylor,1976.0,155199.0
3cg0dJfrQB66Qf2YthPb6G,The Thrill Is Gone,"B.B. King, Tracy Chapman",1997.0,301133.0
3DMMBYlZnEz6f4pORfZnmX,Times Like These,Five Finger Death Punch,2024.0,209976.0
3eRZZ4d2RJSqFKzP7tSdFE,Born To Die,Lana Del Rey,2012.0,286253.0
3fHZJOvXmyHeFLFS1sDE30,Dream,Bishop Briggs,2018.0,194960.0
3hYvGiw2Q8QE2YWdIJLBz0,Tell Me You Love Me,Demi Lovato,2017.0,236986.0
3IiSM8u3FdmkDTsMM7AJEs,Bernadette,IAMX,2011.0,322213.0
3IwJmL7ztDQr2p46dH48lr,Sick Child,Siouxsie and the Banshees,1995.0,288280.0
3JBlnBXnX0bgOaGvrDdw3w,The Cost,The Ambassador ,2008.0,288186.0
3KC2CER0sTOo8aNgMRR4Mm,Dead Inside,Mudvayne,2009.0,295306.0
3lA3Pm88kZiD7F4X0cXeI4,The Show Must Go On,Queen,1991.0,275800.0
3m86qx7aIeqFcYcQ1UXUvP,The Show Must Go On,Queen,1991.0,272106.0
3mBzmGcvEytNUsPHmpqtXZ,Weight of the World,Shayfer James,2011.0,193466.0
3MYbVlYRwYfm57adWtfhSY,Cry Of The Wolves,Chad Jenks,2023.0,234840.0
3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Em Beihold,2022.0,169237.0
